Title,Ideology,Country,URL,TWHandle,TWSim,YTId,YTUser
Washington Institute for Near East Policy,Right-center,USA,https://www.washingtoninstitute.org,washinstitute,0.8125,UCOdJpr1AewUbpmwsLWR0qOA,WashingtonInstitute
Washington Monthly,Left-center,USA,https://washingtonmonthly.com,monthly,0.5833333333,UCrPtFeDPm7r4xrk81Nz7jpg,theWashingtonMonthly
Washington Post,Left-center,USA,https://www.washingtonpost.com,washingtonpost,1,UCHd62-u_v4DvJ8TCFtpi4GA,WashingtonPost
Washington Press,Left,USA,https://washingtonpress.com,washpress_news,0.6206896552,,
Washington’s Top News (WTOP),Center,USA,https://wtop.com,wtop,1,UCIFD9TMCLBXvJJMe2OpCtCA,WTOPradio
Washingtonian,Left,USA,https://www.washingtonian.com,washingtonian,1,UC-e0GTIBgIjP7DplyeLsRig,
Waterbury Republican American,Right-center,NA,https://www.rep-am.com,rep_am,0.8333333333,UCLIokvRJ3Xy_pHyl5vDQNJA,WaterburyRepAm
We Are The Mighty,Center,NA,https://www.wearethemighty.com,wearethemighty,1,UCTWm3nwRTFpGsPCM-yPsQnA,mightynetworks
We Hunted the Mammoth,Left,USA,http://www.wehuntedthemammoth.com,davidfutrelle,0.1290322581,UCxhnmw9MYzVLsV4nymKUs6w,
Wear Your Voice,Left,NA,https://wearyourvoicemag.com,wearyourvoice,0.8965517241,UCWUELcfXOqUhhlpRW5l5TcA,
Weasel Zippers,Right,USA,https://www.weaselzippers.us,weaselzippers,1,,
Western Mass News,Left-center,USA,https://www.westernmassnews.com,wmassnews,0.75,UC5IEJQ2WAfueEyjnG3JYNtQ,
WestMonster,Right,United Kingdom,https://westmonster.com,westmonsteruk,0.9166666667,UCnVjidHzypKf5oTKWSA1G3g,
WGN News,Left-center,NA,https://wgntv.com,wgnnews,0.5,UCDrLGkZTcNCshOLiKi5NtEw,wgn
Whatfinger News,Right,USA,https://www.whatfinger.com,whatfingernews,0.8333333333,,
Whitehouse.gov,Right,USA,https://www.whitehouse.gov,whitehouse,1,UCYxRlFDqcWM4y7FfpiAN3KQ,whitehouse
Who.What.Why,Left,NA,https://whowhatwhy.org,whowhatwhy,1,UC-qbk0cdNP1-uU88-a_IAjA,whowhatwhy
Wichita Eagle,Right-center,NA,https://www.kansas.com,kansasdotcom,0.6666666667,UC5lKJCWHxy9nORbFL_E4iTQ,TheWichitaEagle
WikiLeaks,Left-center,Iceland,https://www.wikileaks.org,wikileaks,1,UCcg9c3gXb_rwyqzeCaLuHDA,TheWikiLeaksChannel
WikiNews,Center,NA,https://en.wikinews.org,wikinews,1,,
Wikipedia,Center,USA,https://www.wikipedia.org,wikipedia,1,UCgIIsBhcseFH1Kghmo0ULbA,WikimediaFoundation
Williamsport Sun Gazette,Right-center,USA,https://www.sungazette.com,wmsptsungazette,0.8,UCTNBsRjjyKleBg9CK-PUNBA,wmsptSunGazette
Willoughby News Herald,Right-center,USA,https://www.news-herald.com,newsheraldinoh,0.8,UC6SJSO67LowuVBdqPCcRo1g,newsheraldinoh
Windsor Star,Right-center,Canada,https://windsorstar.com,thewindsorstar,0.88,UCOXbUmGfpr_rb_UeqROTwkg,TheWindsorStar
Wings Over Scotland,Left-center,NA,https://wingsoverscotland.com,fowingsscot,0.6428571429,UC8lpL02laIrnMRW19hK7JTQ,
Winona Daily News,Center,NA,https://www.winonadailynews.com,winonadailynews,1,UCmCjq1ntaTU-KP2u_3GLQgg,thewinonadailynews
Winston Salem Journal,Center,USA,https://www.journalnow.com,journalnow,1,UCwey-PekJ3C42TscHjusolQ,
WION (World is One News),Center,India,https://www.wionews.com,wionews,1,UC_gUM8rL-Lrg6O3adPW9K1g,
Wired,Left-center,USA,https://www.wired.com,wired,1,UCftwRNsjfRo08xYE31tkiyw,wired
WNYC,Left-center,NA,https://www.wnyc.org,wnyc,1,UCbysmY4hyViQAAYEzOR-uCQ,wnycradio
WOFL Fox 35 Orlando,Center,USA,https://www.fox35orlando.com,fox35orlando,1,UCuXT13wiqK56NR7QSfDWpvg,foxorlando
Wonkette,Left,USA,https://www.wonkette.com,wonkette,1,UCUlXFewpX6ZProHdsAfsknQ,WonketteMedia
Woodrow Wilson International Center for Scholars,Left-center,USA,https://www.wilsoncenter.org,thewilsoncenter,0.8888888889,UCckWkzE1dVhYCtAVrs3sC0g,woodrowwilsoncenter
Workers World,Left,NA,https://www.workers.org,workersworld,0.7368421053,UCr7veYVN9t6UPoB1_icFG1g,wwpvideo
World Economic Forum,Center,NA,https://www.weforum.org,wef,0.6,UCw-kH-Od73XDAt7qtH9uBYA,WorldEconomicForum
World Magazine,Right,NA,https://world.wng.org,wngdotorg,0.5,,
World News,Center,NA,https://wn.com,worldnewsdotcom,0.2352941176,,
World Politics Review,Center,NA,https://www.worldpoliticsreview.com,wpreview,0.5925925926,,
World Resources Institute (WRI),Center,NA,https://www.wri.org,worldresources,0.2352941176,UC575w7dIjLvGCnz4M1kgSsQ,WorldResourcesInst
World Socialist Web Site,Left,USA,https://www.wsws.org,wsws_updates,0.5,UCwQKTzuzDIazT37whnR0lqQ,SEPupload
World Tribune,Right,USA,https://www.worldtribune.com,worldtribune,1,,
WorldCrunch,Left-center,NA,https://worldcrunch.com,worldcrunch,1,UCBa4uOeHLcnFBZJ66AA-OfA,
Worldometers,Center,USA,https://www.worldometers.info,worldometers,1,,
WPEC – CBS12.com,Right-center,USA,https://cbs12.com,cbs12,1,UCsIzhRSKbRtvBGsiLHfcGOA,
WRAL,Center,NA,https://www.wral.com,wral,1,UCfmkz6A3aTJwJzox2xhAuRw,WRALvideo
WSAZ News Channel,Center,USA,https://www.wsaz.com,wsaznews,0.6666666667,UCrcuU0JXXy8oIBqEB13mrwA,
WSVN.com,Left-center,USA,https://wsvn.com,wsvn,1,UCnquIO-KeazvWWR38jvdu0A,
WTXF TV Fox 29,Center,USA,https://www.fox29.com,fox29philly,0.625,UCqdOvfSmM2NKRNE0FSbATuw,MyFoxPhilly
Xinhua News Agency,Left-center,China,http://www.news.cn,xhnews,0.8,UCHBDXQDmqnaqIEPdEapEFVQ,ChinaViewTV
Yahoo News,Left-center,USA,https://news.yahoo.com,yahoonews,0.7142857143,UCKY1msUI1iVtnKHPaLOsiQg,
YaleGlobal Online,Left-center,USA,https://yaleglobal.yale.edu,yaleglobal,0.5714285714,,
Yankee Institute for Public Policy,Right-center,USA,https://yankeeinstitute.org,yankeeinstitute,1,,
YellowHammer News,Right,NA,https://yellowhammernews.com,yhn,0.3157894737,UCMk7T9ijCgD_iX-SWjyzy7g,YHPolitics
Yes Magazine,Left,USA,https://www.yesmagazine.org,yesmagazine,1,UCmB4FlAaollM3Jd8FoKCIXA,yesmagazinetv
YnetNews,Left-center,NA,https://www.ynetnews.com,ynetnews,1,UCToJnju-UNRFyvjLRXpfTqw,BOROGWAZI
York Daily Record,Left-center,NA,https://www.ydr.com,ydrcom,0.6666666667,UCt7PYZV66BdJkoAUtgnRKFw,yorkdailyrecordpa
York Dispatch,Left-center,USA,https://www.yorkdispatch.com,yorkdispatch,1,UCY0yRyDVJQAOOVNtTc4Jv8A,yorkdispatch
Young America’s Foundation (YAF),Right,USA,https://www.yaf.org,yaf,1,UC4-AGCUwX7C-D4BsBook9fQ,yaftv
Your Black World,Left,USA,http://yourblackworld.net,yourblackworld,1,UCQcPBLsq9rRc5TxDqSz_Dog,drboycewatkins
YR Media,Left-center,USA,https://yr.media,itsyrmedia,0.3333333333,UCLCZYqqopva7k-4PIVpL7Mw,youthradio
ZDF (Zweites Deutsches Fernsehen),Center,NA,https://www.zdf.de,zdf,1,UC53bIpnef1pwAx69ERmmOLA,zdf
ZDNet,Center,USA,https://www.zdnet.com,zdnet,1,UCr9QWb5RKLfaunjKHJZAdQQ,
Zebra Fact Check,Right-center,USA,https://www.zebrafactcheck.com,zebrafactcheck,1,UCsaMf7GbAHnIlYAJ1AXBu0w,
